,SYMBOL,BID,BIDSIZ,OFR,OFRSIZ,PRICE,SIZE
558,KO,62.68,2,62.7,17,62.68,200.0
559,KO,62.67,10,62.7,4,62.69,2.0
560,KO,62.68,12,62.69,1,62.68,100.0
561,KO,62.67,13,62.69,5,62.68,100.0
562,KO,62.67,4,62.68,3,62.68,100.0
563,KO,62.66,3,62.67,7,62.67,25.0
564,KO,62.66,12,62.68,7,62.67,300.0
565,KO,62.67,1,62.68,3,62.67,200.0
566,KO,62.66,8,62.67,5,62.67,100.0
567,KO,62.64,12,62.66,3,62.65,153.0
568,KO,62.65,11,62.66,8,62.66,20.0
569,KO,62.65,12,62.66,8,62.66,7.0
570,KO,62.63,13,62.65,5,62.64,451.0
571,KO,62.68,11,62.7,26,62.685,100.0
572,KO,62.67,1,62.68,18,62.67,100.0
573,KO,62.67,1,62.68,16,62.67,100.0
574,KO,62.66,9,62.67,4,62.67,42.0
575,KO,62.67,5,62.68,8,62.67,850.0
576,KO,62.67,14,62.68,5,62.68,200.0
577,KO,62.68,3,62.69,16,62.68,6.0
578,KO,62.67,6,62.68,13,62.68,100.0
579,KO,62.69,18,62.7,9,62.69,300.0
580,KO,62.7,4,62.71,3,62.7,500.0
581,KO,62.7,16,62.72,12,62.71,600.0
582,KO,62.71,7,62.72,8,62.72,19.0
583,KO,62.71,13,62.72,2,62.72,200.0
584,KO,62.73,5,62.74,2,62.73,1850.0
585,KO,62.73,14,62.75,50,62.74,100.0
586,KO,62.73,2,62.74,10,62.74,200.0
587,KO,62.7,12,62.72,23,62.71,212.0
588,KO,62.69,10,62.71,15,62.705,100.0
589,KO,62.69,14,62.7,1,62.7,263.0
590,KO,62.7,5,62.71,12,62.7,137.0
591,KO,62.69,15,62.71,13,62.705,20.0
592,KO,62.71,3,62.72,4,62.71,90.0
593,KO,62.69,2,62.7,10,62.69,99.0
594,KO,62.66,13,62.68,20,62.67,61.0
595,KO,62.66,13,62.68,23,62.67,449.0
596,KO,62.67,20,62.69,20,62.68,183.0
597,KO,62.68,13,62.69,20,62.69,156.0
598,KO,62.69,2,62.7,15,62.69,200.0
599,KO,62.69,2,62.7,16,62.69,100.0
600,KO,62.68,15,62.7,21,62.69,1.0
601,KO,62.68,7,62.69,4,62.69,99.0
602,KO,62.67,3,62.68,10,62.67,22.0
603,KO,62.67,11,62.69,13,62.68,86.0
604,KO,62.67,4,62.68,5,62.68,100.0
605,KO,62.65,13,62.67,7,62.665,40.0
606,KO,62.65,17,62.67,13,62.66,2.0
607,KO,62.66,7,62.67,4,62.67,448.0
608,KO,62.66,17,62.67,1,62.67,100.0
609,KO,62.67,5,62.68,8,62.67,100.0
610,KO,62.67,2,62.68,11,62.67,500.0
611,KO,62.67,2,62.68,15,62.67,100.0
612,KO,62.66,15,62.68,15,62.67,100.0
613,KO,62.7,5,62.71,1,62.71,200.0
614,KO,62.71,5,62.72,5,62.71,100.0
615,KO,62.71,18,62.72,1,62.72,96.0
616,KO,62.71,13,62.72,1,62.715,100.0
617,KO,62.7,4,62.71,12,62.71,151.0
618,KO,62.72,15,62.74,16,62.73,200.0
619,KO,62.72,10,62.74,17,62.73,73.0
620,KO,62.71,14,62.73,13,62.72,100.0
621,KO,62.7,12,62.72,15,62.71,136.0
622,KO,62.7,12,62.72,14,62.715,100.0
623,KO,62.71,3,62.72,6,62.715,100.0
624,KO,62.71,3,62.72,2,62.72,2.0
625,KO,62.71,2,62.73,16,62.715,100.0
626,KO,62.72,3,62.73,6,62.72,200.0
627,KO,62.73,4,62.74,12,62.73,100.0
628,KO,62.72,12,62.74,7,62.73,64.0
629,KO,62.71,16,62.73,19,62.73,36.0
630,KO,62.72,6,62.73,12,62.72,300.0
631,KO,62.71,16,62.73,17,62.72,100.0
632,KO,62.71,7,62.72,3,62.72,100.0
633,KO,62.72,2,62.73,9,62.72,100.0
634,KO,62.7,1,62.71,11,62.71,297.0
635,KO,62.69,13,62.71,11,62.7,2.0
636,KO,62.69,10,62.71,9,62.7,100.0
637,KO,62.69,12,62.71,13,62.7,100.0
638,KO,62.68,2,62.69,6,62.69,21.0
639,KO,62.68,1,62.69,13,62.69,91.0
640,KO,62.66,17,62.68,4,62.68,100.0
641,KO,62.67,9,62.69,9,62.68,1.0
642,KO,62.68,2,62.69,9,62.68,10.0
643,KO,62.68,4,62.7,14,62.68,200.0
644,KO,62.68,16,62.7,20,62.69,400.0
645,KO,62.67,11,62.69,15,62.68,200.0
646,KO,62.67,8,62.68,2,62.68,100.0
647,KO,62.67,4,62.69,10,62.675,100.0
648,KO,62.67,1,62.68,4,62.68,100.0
649,KO,62.67,6,62.69,14,62.68,700.0
650,KO,62.68,7,62.69,2,62.69,100.0
651,KO,62.68,8,62.69,1,62.69,100.0
652,KO,62.68,6,62.69,1,62.69,100.0
653,KO,62.67,15,62.69,14,62.68,77.0
654,KO,62.68,16,62.7,13,62.69,200.0
655,KO,62.69,15,62.71,8,62.7,100.0
656,KO,62.69,1,62.7,17,62.69,800.0
657,KO,62.68,9,62.69,4,62.69,100.0
658,KO,62.67,14,62.69,10,62.68,100.0
659,KO,62.66,18,62.68,5,62.67,100.0
660,KO,62.68,13,62.7,18,62.69,6.0
661,KO,62.7,9,62.72,16,62.7,100.0
662,KO,62.68,10,62.69,6,62.69,200.0
663,KO,62.69,13,62.71,13,62.7,11.0
664,KO,62.7,7,62.71,5,62.7,89.0
665,KO,62.69,14,62.71,15,62.7,400.0
666,KO,62.7,8,62.71,1,62.71,400.0
667,KO,62.69,8,62.7,5,62.7,100.0
668,KO,62.68,7,62.69,14,62.69,96.0
669,KO,62.67,5,62.68,3,62.68,400.0
670,KO,62.67,2,62.69,11,62.68,100.0
671,KO,62.66,6,62.67,10,62.67,200.0
672,KO,62.67,8,62.69,11,62.67,37.0
673,KO,62.66,15,62.67,1,62.67,3.0
674,KO,62.66,3,62.67,12,62.66,20.0
675,KO,62.65,2,62.66,18,62.66,200.0
676,KO,62.64,3,62.65,13,62.65,100.0
677,KO,62.63,14,62.65,15,62.64,200.0
678,KO,62.63,12,62.65,9,62.64,90.0
679,KO,62.63,3,62.64,7,62.63,100.0
680,KO,62.62,3,62.63,4,62.63,100.0
681,KO,62.62,18,62.63,2,62.62,85.0
682,KO,62.62,13,62.64,5,62.63,700.0
683,KO,62.63,2,62.64,7,62.64,100.0
684,KO,62.62,2,62.63,6,62.63,200.0
685,KO,62.62,11,62.64,17,62.62,1.0
686,KO,62.64,9,62.65,6,62.64,200.0
687,KO,62.63,7,62.64,10,62.64,800.0
688,KO,62.64,17,62.65,16,62.64,117.0
689,KO,62.63,11,62.65,6,62.64,214.0
690,KO,62.64,27,62.66,8,62.65,100.0
691,KO,62.66,3,62.67,13,62.66,200.0
692,KO,62.68,3,62.69,13,62.68,700.0
693,KO,62.68,7,62.7,18,62.69,100.0
694,KO,62.68,1,62.69,17,62.69,100.0
695,KO,62.66,12,62.68,15,62.68,100.0
696,KO,62.68,3,62.69,10,62.68,400.0
697,KO,62.66,11,62.68,12,62.68,100.0
698,KO,62.66,7,62.68,18,62.67,78.0
699,KO,62.67,12,62.69,13,62.68,2.0
700,KO,62.68,2,62.69,6,62.685,100.0
701,KO,62.67,11,62.69,14,62.685,100.0
702,KO,62.67,10,62.69,11,62.68,100.0
703,KO,62.69,14,62.7,5,62.69,140.0
704,KO,62.67,10,62.69,16,62.68,100.0
705,KO,62.67,6,62.68,13,62.68,2.0
706,KO,62.68,7,62.69,11,62.68,400.0
707,KO,62.69,4,62.7,5,62.69,20.0
708,KO,62.7,8,62.71,7,62.7,100.0
709,KO,62.69,7,62.7,7,62.7,200.0
710,KO,62.71,11,62.72,8,62.71,100.0
711,KO,62.7,8,62.71,4,62.71,300.0
712,KO,62.7,10,62.71,4,62.71,100.0
713,KO,62.69,11,62.71,16,62.7,15.0
714,KO,62.69,9,62.71,12,62.7,1.0
715,KO,62.7,3,62.71,5,62.7,100.0
716,KO,62.7,3,62.71,5,62.69,200.0
717,KO,62.67,1,62.68,3,62.67,100.0
718,KO,62.66,8,62.67,1,62.67,100.0
719,KO,62.67,7,62.68,3,62.67,200.0
720,KO,62.67,2,62.68,4,62.67,54.0
721,KO,62.67,10,62.69,8,62.68,200.0
722,KO,62.67,8,62.68,2,62.68,100.0
723,KO,62.67,4,62.68,15,62.67,100.0
724,KO,62.66,9,62.68,13,62.67,9.0
725,KO,62.68,5,62.69,3,62.68,210.0
726,KO,62.67,12,62.68,2,62.68,200.0
727,KO,62.68,3,62.69,8,62.68,200.0
728,KO,62.67,5,62.68,12,62.68,339.0
729,KO,62.68,10,62.7,11,62.69,505.0
730,KO,62.67,8,62.69,10,62.69,41.0
731,KO,62.68,6,62.69,1,62.69,19.0
732,KO,62.68,6,62.69,6,62.69,81.0
733,KO,62.68,6,62.69,5,62.68,300.0
734,KO,62.67,1,62.68,10,62.67,100.0
735,KO,62.66,5,62.67,6,62.665,100.0
736,KO,62.65,3,62.66,7,62.66,211.0
737,KO,62.65,1,62.66,9,62.65,20.0
738,KO,62.64,6,62.65,10,62.65,199.0
739,KO,62.64,4,62.65,2,62.65,80.0
740,KO,62.63,3,62.64,1,62.64,1.0
741,KO,62.64,7,62.66,8,62.64,100.0
742,KO,62.63,1,62.64,7,62.635,17.0
743,KO,62.63,1,62.64,7,62.63,100.0
744,KO,62.62,8,62.64,7,62.63,1.0
745,KO,62.63,1,62.64,6,62.63,3.0
746,KO,62.62,5,62.63,5,62.63,33.0
747,KO,62.61,6,62.62,4,62.62,132.0
748,KO,62.59,12,62.61,3,62.61,400.0
749,KO,62.59,4,62.6,6,62.6,11.0
750,KO,62.58,8,62.6,7,62.595,100.0
751,KO,62.59,5,62.61,5,62.6,200.0
752,KO,62.58,10,62.59,7,62.59,100.0
753,KO,62.57,2,62.58,3,62.575,100.0
754,KO,62.57,4,62.58,4,62.58,100.0
755,KO,62.56,3,62.58,13,62.57,97.0
756,KO,62.55,8,62.57,11,62.555,200.0
757,KO,62.55,10,62.57,5,62.56,18.0
758,KO,62.55,10,62.57,20,62.56,6.0
759,KO,62.55,7,62.56,11,62.56,94.0
760,KO,62.54,5,62.56,8,62.54,100.0
761,KO,62.55,6,62.56,4,62.55,50.0
762,KO,62.55,1,62.56,5,62.55,100.0
763,KO,62.55,3,62.56,4,62.55,200.0
764,KO,62.54,3,62.55,12,62.54,200.0
765,KO,62.52,5,62.53,7,62.53,121.0
766,KO,62.55,7,62.56,3,62.56,200.0
767,KO,62.54,7,62.55,8,62.545,100.0
768,KO,62.54,7,62.55,5,62.545,11.0
769,KO,62.54,13,62.55,13,62.55,47.0
770,KO,62.54,7,62.55,5,62.55,100.0
771,KO,62.54,1,62.55,12,62.54,400.0
772,KO,62.53,7,62.54,6,62.54,100.0
773,KO,62.53,1,62.54,9,62.53,100.0
774,KO,62.52,11,62.54,10,62.53,100.0
775,KO,62.5,17,62.52,7,62.52,100.0
776,KO,62.5,14,62.51,2,62.51,100.0
777,KO,62.51,8,62.52,5,62.51,200.0
778,KO,62.5,13,62.52,7,62.51,79.0
779,KO,62.5,4,62.51,13,62.51,21.0
780,KO,62.5,1,62.52,10,62.51,100.0
781,KO,62.51,2,62.52,8,62.51,100.0
782,KO,62.51,1,62.52,13,62.51,100.0
783,KO,62.5,12,62.51,12,62.51,100.0
784,KO,62.49,1,62.5,10,62.5,8.0
785,KO,62.49,3,62.51,15,62.495,66.0
786,KO,62.49,5,62.51,15,62.5,4.0
787,KO,62.48,1,62.49,8,62.48,100.0
788,KO,62.47,12,62.49,6,62.48,100.0
789,KO,62.48,17,62.5,14,62.49,200.0
790,KO,62.48,4,62.49,2,62.49,200.0
791,KO,62.48,2,62.49,3,62.48,26.0
792,KO,62.47,12,62.49,4,62.48,100.0
793,KO,62.47,3,62.49,10,62.48,3.0
794,KO,62.47,15,62.49,6,62.48,100.0
795,KO,62.49,10,62.5,2,62.49,100.0
796,KO,62.48,5,62.49,9,62.49,100.0
797,KO,62.49,3,62.5,7,62.49,36.0
798,KO,62.49,13,62.51,12,62.5,167.0
799,KO,62.5,13,62.52,14,62.51,100.0
800,KO,62.5,3,62.51,12,62.51,100.0
801,KO,62.49,8,62.5,5,62.5,300.0
802,KO,62.48,11,62.5,11,62.49,10.0
803,KO,62.49,12,62.51,12,62.5,200.0
804,KO,62.48,11,62.5,9,62.49,200.0
805,KO,62.49,9,62.5,1,62.495,32.0
806,KO,62.48,2,62.49,15,62.485,100.0
807,KO,62.47,10,62.48,14,62.48,100.0
808,KO,62.47,12,62.49,18,62.48,1.0
809,KO,62.47,2,62.48,13,62.48,99.0
810,KO,62.47,5,62.49,16,62.48,220.0
811,KO,62.47,13,62.49,15,62.475,100.0
812,KO,62.47,2,62.48,6,62.47,100.0
813,KO,62.46,6,62.47,3,62.47,400.0
814,KO,62.45,13,62.46,3,62.46,601.0
815,KO,62.44,12,62.45,8,62.45,203.0
816,KO,62.45,1,62.46,8,62.44,100.0
817,KO,62.44,11,62.45,7,62.45,419.0
818,KO,62.44,11,62.45,1,62.45,100.0
819,KO,62.44,9,62.45,13,62.45,200.0
820,KO,62.44,15,62.46,14,62.45,100.0
821,KO,62.44,1,62.45,11,62.45,300.0
822,KO,62.44,9,62.45,2,62.445,100.0
823,KO,62.44,3,62.45,12,62.44,100.0
824,KO,62.43,10,62.45,16,62.44,100.0
825,KO,62.43,1,62.44,6,62.435,100.0
826,KO,62.43,26,62.45,14,62.44,400.0
827,KO,62.44,8,62.46,8,62.45,12.0
828,KO,62.44,4,62.46,9,62.45,100.0
829,KO,62.45,10,62.46,1,62.46,300.0
830,KO,62.45,8,62.46,1,62.46,100.0
831,KO,62.45,16,62.46,1,62.46,100.0
832,KO,62.45,21,62.47,14,62.46,200.0
833,KO,62.46,15,62.47,1,62.47,100.0
834,KO,62.46,12,62.48,16,62.47,100.0
835,KO,62.46,15,62.48,12,62.47,400.0
836,KO,62.46,12,62.48,10,62.47,93.0
837,KO,62.47,1,62.48,6,62.47,100.0
838,KO,62.48,22,62.49,2,62.48,589.0
839,KO,62.47,14,62.49,7,62.48,4.0
840,KO,62.47,13,62.48,4,62.48,478.0
841,KO,62.49,11,62.5,2,62.49,200.0
842,KO,62.48,12,62.5,17,62.49,400.0
843,KO,62.48,22,62.49,2,62.49,100.0
844,KO,62.48,7,62.49,7,62.49,400.0
845,KO,62.48,1,62.49,8,62.48,72.0
846,KO,62.47,10,62.48,5,62.48,38.0
847,KO,62.47,1,62.48,4,62.475,100.0
848,KO,62.48,5,62.49,7,62.48,72.0
849,KO,62.48,8,62.49,13,62.485,2.0
850,KO,62.47,4,62.48,2,62.48,79.0
851,KO,62.47,5,62.48,11,62.47,100.0
852,KO,62.47,6,62.48,2,62.48,2.0
853,KO,62.46,12,62.48,24,62.47,500.0
854,KO,62.46,16,62.48,4,62.48,1.0
855,KO,62.48,125,62.5,11,62.5,1236.0
856,KO,62.5,102,62.51,13,62.5,20.0
857,KO,62.5,103,62.51,1,62.51,34.0
858,KO,62.5,103,62.51,3,62.505,100.0
859,KO,62.5,103,62.51,1,62.505,38.0
860,KO,62.5,111,62.51,1,62.505,100.0
861,KO,62.51,12,62.52,2,62.51,166.0
862,KO,62.5,99,62.51,10,62.51,200.0
863,KO,62.5,113,62.52,14,62.51,101.0
864,KO,62.5,67,62.51,12,62.5,182.0
865,KO,62.49,15,62.51,25,62.5,4308.0
866,KO,62.49,9,62.5,19,62.49,109.0
867,KO,62.49,9,62.5,19,62.49,100.0
868,KO,62.48,6,62.49,11,62.49,80.0
869,KO,62.48,1,62.49,18,62.48,300.0
870,KO,62.47,20,62.48,9,62.48,11.0
871,KO,62.47,22,62.48,6,62.48,68.0
872,KO,62.48,15,62.49,4,62.49,8.0
873,KO,62.48,13,62.5,16,62.49,1.0
874,KO,62.48,5,62.49,16,62.49,300.0
875,KO,62.48,5,62.49,15,62.48,100.0
876,KO,62.48,1,62.49,14,62.48,36.0
877,KO,62.47,14,62.49,16,62.48,100.0
878,KO,62.47,21,62.49,14,62.48,100.0
879,KO,62.48,1,62.49,10,62.48,100.0
880,KO,62.47,14,62.48,12,62.475,100.0
881,KO,62.46,5,62.47,15,62.47,1362.0
882,KO,62.46,13,62.47,1,62.47,400.0
883,KO,62.47,9,62.48,7,62.47,71.0
884,KO,62.47,7,62.49,16,62.48,307.0
885,KO,62.48,22,62.5,10,62.49,6.0
886,KO,62.52,12,62.53,7,62.52,202.0
887,KO,62.52,7,62.53,2,62.525,100.0
888,KO,62.51,14,62.53,8,62.52,200.0
889,KO,62.53,11,62.55,13,62.53,49.0
890,KO,62.54,9,62.55,9,62.54,100.0
891,KO,62.53,15,62.55,15,62.54,100.0
892,KO,62.54,7,62.55,8,62.54,200.0
893,KO,62.55,9,62.56,11,62.55,209.0
894,KO,62.54,13,62.56,12,62.55,50.0
895,KO,62.54,11,62.55,4,62.55,13.0
896,KO,62.55,8,62.56,8,62.55,149.0
897,KO,62.55,5,62.56,11,62.55,68.0
898,KO,62.55,2,62.56,25,62.55,406.0
899,KO,62.54,11,62.55,10,62.545,100.0
900,KO,62.55,13,62.56,4,62.55,300.0
901,KO,62.54,15,62.55,7,62.55,268.0
902,KO,62.54,12,62.55,11,62.54,845.0
903,KO,62.53,2,62.54,10,62.53,62.0
904,KO,62.54,15,62.55,9,62.54,1.0
905,KO,62.54,10,62.55,9,62.54,18.0
906,KO,62.54,10,62.55,8,62.54,1.0
907,KO,62.54,13,62.55,1,62.55,60.0
908,KO,62.54,14,62.56,22,62.55,100.0
909,KO,62.55,9,62.56,10,62.55,2.0
910,KO,62.54,14,62.55,15,62.55,100.0
911,KO,62.54,4,62.55,8,62.54,228.0
912,KO,62.55,2,62.56,12,62.55,346.0
913,KO,62.55,1,62.56,12,62.55,10.0
914,KO,62.55,3,62.56,8,62.55,61.0
915,KO,62.54,11,62.56,15,62.55,439.0
916,KO,62.54,4,62.55,9,62.545,100.0
917,KO,62.53,15,62.54,16,62.54,37.0
918,KO,62.54,10,62.55,7,62.54,100.0
919,KO,62.53,24,62.55,8,62.54,100.0
920,KO,62.54,1,62.55,3,62.545,100.0
921,KO,62.55,15,62.56,8,62.55,200.0
922,KO,62.55,11,62.56,6,62.555,100.0
923,KO,62.54,5,62.55,9,62.55,100.0
924,KO,62.54,3,62.55,11,62.545,100.0
925,KO,62.53,16,62.54,2,62.54,300.0
926,KO,62.52,11,62.54,7,62.53,73.0
927,KO,62.52,20,62.54,7,62.53,322.0
928,KO,62.51,4,62.52,8,62.52,1101.0
929,KO,62.51,2,62.52,5,62.51,104.0
930,KO,62.51,12,62.52,2,62.515,36.0
931,KO,62.51,25,62.53,13,62.52,200.0
932,KO,62.52,19,62.54,18,62.53,106.0
933,KO,62.53,13,62.54,6,62.53,1200.0
934,KO,62.52,23,62.53,1,62.53,100.0
935,KO,62.54,11,62.55,9,62.54,100.0
936,KO,62.53,16,62.54,8,62.54,100.0
937,KO,62.53,11,62.54,4,62.54,100.0
938,KO,62.53,6,62.54,13,62.53,100.0
939,KO,62.52,13,62.54,13,62.53,153.0
940,KO,62.54,13,62.55,7,62.54,27.0
941,KO,62.54,8,62.55,11,62.54,596.0
942,KO,62.53,11,62.55,33,62.535,100.0
943,KO,62.53,11,62.55,33,62.53,143.0
944,KO,62.53,11,62.55,33,62.53,70.0
945,KO,62.52,11,62.53,7,62.52,16.0
946,KO,62.52,4,62.53,13,62.52,40.0
947,KO,62.51,2,62.52,5,62.51,35.0
948,KO,62.51,2,62.52,11,62.51,518.0
949,KO,62.51,5,62.52,6,62.51,100.0
950,KO,62.51,5,62.52,6,62.51,40.0
951,KO,62.52,10,62.53,9,62.52,400.0
952,KO,62.53,3,62.54,13,62.53,6.0
953,KO,62.53,1,62.54,10,62.53,100.0
954,KO,62.52,12,62.53,3,62.53,100.0
955,KO,62.54,7,62.55,11,62.54,100.0
956,KO,62.51,17,62.53,17,62.525,100.0
957,KO,62.5,15,62.52,21,62.51,4.0
958,KO,62.5,11,62.51,4,62.51,35.0
959,KO,62.5,1,62.51,6,62.505,100.0
960,KO,62.51,10,62.52,6,62.51,41.0
961,KO,62.51,6,62.52,8,62.51,33.0
962,KO,62.5,4,62.52,31,62.51,30.0
963,KO,62.5,2,62.51,16,62.5,295.0
964,KO,62.49,4,62.5,15,62.5,157.0
965,KO,62.48,6,62.49,13,62.49,200.0
966,KO,62.47,10,62.48,7,62.48,444.0
967,KO,62.47,3,62.48,7,62.475,4.0
968,KO,62.47,3,62.48,7,62.475,100.0
969,KO,62.46,9,62.48,19,62.47,22.0
970,KO,62.46,9,62.48,21,62.47,108.0
971,KO,62.47,2,62.48,15,62.47,292.0
972,KO,62.47,18,62.49,17,62.48,298.0
973,KO,62.46,4,62.47,17,62.47,400.0
974,KO,62.45,11,62.47,10,62.46,200.0
975,KO,62.46,14,62.47,5,62.46,91.0
976,KO,62.46,1,62.47,15,62.46,46.0
977,KO,62.45,1,62.46,5,62.45,8.0
978,KO,62.45,7,62.46,9,62.45,800.0
979,KO,62.44,10,62.46,15,62.45,98.0
980,KO,62.44,9,62.45,6,62.445,100.0
981,KO,62.43,13,62.45,18,62.44,100.0
982,KO,62.43,10,62.44,5,62.44,10.0
983,KO,62.43,4,62.45,13,62.44,400.0
984,KO,62.45,4,62.46,13,62.45,100.0
985,KO,62.44,16,62.46,16,62.45,2.0
986,KO,62.45,2,62.46,7,62.455,100.0
987,KO,62.45,3,62.46,8,62.455,100.0
988,KO,62.46,11,62.47,11,62.46,7.0
989,KO,62.45,12,62.47,12,62.46,100.0
990,KO,62.45,13,62.47,10,62.46,99.0
991,KO,62.45,5,62.46,7,62.46,101.0
992,KO,62.44,12,62.45,8,62.45,4.0
993,KO,62.44,2,62.45,21,62.44,28.0
994,KO,62.45,2,62.46,14,62.45,100.0
995,KO,62.43,11,62.44,17,62.44,66.0
996,KO,62.42,18,62.44,15,62.43,200.0
997,KO,62.41,12,62.42,7,62.42,292.0
998,KO,62.41,1,62.42,11,62.41,200.0
999,KO,62.4,10,62.41,13,62.41,100.0
1000,KO,62.41,4,62.42,10,62.41,200.0
1001,KO,62.4,5,62.41,7,62.405,33.0
1002,KO,62.4,4,62.41,9,62.4,223.0
1003,KO,62.38,1,62.39,10,62.38,100.0
1004,KO,62.36,10,62.38,11,62.37,100.0
1005,KO,62.35,14,62.37,11,62.365,100.0
1006,KO,62.35,9,62.36,5,62.355,38.0
1007,KO,62.35,1,62.36,15,62.35,700.0
1008,KO,62.34,8,62.36,11,62.35,10.0
1009,KO,62.35,1,62.36,1,62.34,1322.0
1010,KO,62.34,3,62.35,5,62.34,153.0
1011,KO,62.33,29,62.35,4,62.34,21.0
1012,KO,62.34,4,62.35,2,62.34,79.0
1013,KO,62.33,22,62.35,10,62.34,200.0
1014,KO,62.33,15,62.35,14,62.34,191.0
1015,KO,62.32,12,62.34,10,62.33,350.0
1016,KO,62.31,18,62.33,5,62.32,1.0
1017,KO,62.31,18,62.33,5,62.32,20.0
1018,KO,62.32,7,62.33,4,62.32,289.0
1019,KO,62.32,6,62.33,3,62.325,100.0
1020,KO,62.32,18,62.34,11,62.33,100.0
1021,KO,62.34,12,62.35,13,62.34,6.0
1022,KO,62.34,19,62.36,11,62.35,101.0
1023,KO,62.34,19,62.35,1,62.35,45.0
1024,KO,62.34,11,62.35,5,62.35,1.0
1025,KO,62.35,8,62.36,4,62.35,100.0
1026,KO,62.34,13,62.37,19,62.36,338.0
1027,KO,62.36,2,62.37,13,62.36,62.0
1028,KO,62.35,17,62.36,11,62.365,100.0
1029,KO,62.35,7,62.36,13,62.35,200.0
1030,KO,62.33,6,62.35,22,62.34,700.0
1031,KO,62.34,1,62.35,6,62.34,100.0
1032,KO,62.33,3,62.35,6,62.34,100.0
1033,KO,62.33,3,62.35,6,62.33,100.0
1034,KO,62.32,4,62.33,5,62.32,400.0
1035,KO,62.3,9,62.31,7,62.31,300.0
1036,KO,62.29,17,62.3,1,62.3,1.0
1037,KO,62.3,9,62.31,3,62.3,300.0
1038,KO,62.29,12,62.31,13,62.3,70.0
1039,KO,62.31,9,62.33,13,62.32,600.0
1040,KO,62.32,15,62.34,10,62.33,100.0
1041,KO,62.34,2,62.35,17,62.34,400.0
1042,KO,62.34,7,62.35,13,62.345,38.0
1043,KO,62.34,12,62.36,14,62.35,474.0
1044,KO,62.35,24,62.36,6,62.35,100.0
1045,KO,62.34,1,62.35,7,62.35,300.0
1046,KO,62.34,5,62.35,6,62.35,100.0
1047,KO,62.33,5,62.34,2,62.34,3.0
1048,KO,62.33,17,62.35,12,62.34,176.0
1049,KO,62.35,1,62.36,6,62.35,44.0
1050,KO,62.33,8,62.35,9,62.34,6.0
1051,KO,62.33,6,62.34,2,62.335,40.0
1052,KO,62.33,5,62.34,7,62.33,18.0
1053,KO,62.32,18,62.34,5,62.34,31.0
1054,KO,62.32,18,62.34,6,62.335,100.0
1055,KO,62.33,1,62.34,3,62.335,100.0
1056,KO,62.32,3,62.33,11,62.32,14.0
1057,KO,62.32,15,62.34,16,62.33,57.0
1058,KO,62.32,15,62.34,9,62.33,43.0
1059,KO,62.32,16,62.34,18,62.33,1.0
1060,KO,62.31,13,62.33,7,62.32,100.0
1061,KO,62.32,22,62.33,7,62.32,95.0
1062,KO,62.33,4,62.34,12,62.33,209.0
1063,KO,62.32,12,62.33,8,62.33,700.0
1064,KO,62.32,6,62.33,3,62.325,100.0
1065,KO,62.32,15,62.33,2,62.33,100.0
1066,KO,62.31,2,62.32,10,62.32,100.0
1067,KO,62.31,9,62.33,21,62.32,100.0
1068,KO,62.32,5,62.33,2,62.33,200.0
1069,KO,62.33,2,62.34,13,62.33,200.0
1070,KO,62.32,5,62.34,14,62.325,100.0
1071,KO,62.32,4,62.33,2,62.325,100.0
1072,KO,62.31,12,62.33,15,62.32,100.0
1073,KO,62.32,8,62.34,15,62.325,100.0
1074,KO,62.31,3,62.33,12,62.32,100.0
1075,KO,62.3,2,62.31,5,62.31,200.0
1076,KO,62.3,12,62.32,11,62.305,100.0
1077,KO,62.29,17,62.3,4,62.3,1100.0
1078,KO,62.3,13,62.32,11,62.305,100.0
1079,KO,62.3,5,62.31,10,62.305,5.0
1080,KO,62.29,16,62.31,10,62.3,200.0
1081,KO,62.3,16,62.32,9,62.31,1.0
1082,KO,62.3,9,62.31,2,62.31,186.0
1083,KO,62.29,12,62.31,10,62.3,100.0
1084,KO,62.3,7,62.32,10,62.3,58.0
1085,KO,62.32,1,62.33,11,62.32,200.0
1086,KO,62.32,9,62.34,7,62.33,100.0
1087,KO,62.32,6,62.33,12,62.32,200.0
1088,KO,62.32,16,62.34,4,62.33,300.0
1089,KO,62.32,1,62.33,36,62.32,100.0
1090,KO,62.31,7,62.33,11,62.31,100.0
1091,KO,62.3,9,62.31,7,62.31,100.0
1092,KO,62.29,15,62.3,9,62.3,902.0
1093,KO,62.3,5,62.31,10,62.295,100.0
1094,KO,62.29,8,62.3,9,62.29,300.0
1095,KO,62.3,6,62.31,5,62.3,50.0
1096,KO,62.3,1,62.31,5,62.3,1.0
1097,KO,62.3,1,62.31,6,62.3,18.0
1098,KO,62.31,8,62.32,3,62.31,10.0
1099,KO,62.32,1,62.33,6,62.32,8.0
1100,KO,62.32,9,62.34,5,62.33,300.0
1101,KO,62.32,5,62.34,15,62.33,100.0
1102,KO,62.31,5,62.32,3,62.32,100.0
1103,KO,62.31,17,62.33,10,62.32,100.0
1104,KO,62.3,13,62.31,1,62.31,10.0
1105,KO,62.29,8,62.3,2,62.3,698.0
1106,KO,62.29,7,62.3,9,62.29,100.0
1107,KO,62.28,6,62.29,3,62.29,510.0
1108,KO,62.28,5,62.3,13,62.29,150.0
1109,KO,62.28,5,62.29,1,62.29,100.0
1110,KO,62.28,15,62.3,11,62.295,5.0
